mean
-1.6616667
-6.9270833
1.670625
1.22354167
2.02895833
-0.9614583
-0.1541667
-0.7302083
0.35708333
0.438125
-3.0689583
0.989375
-1.98375
2.31020833
1.36916667
-0.3102083
0.76375
1.64791667
-1.4508333
0.20166667
-1.6027083
1.82020833
-0.5972917
1.83479167
2.05020833
-0.0570833
0.26291667
-0.1872917
1.0125
0.85145833
-0.0391667
-0.4954167
0.99125
-1.03625
1.413125
-0.85375
-0.2445833
0.74604167
0.65125
1.089375
-0.1775
0.66645833
1.14895833
-0.2466667
0.800625
-0.2191667
0.21
0.30270833
-0.1091667
-0.3947917
-0.1308333
-0.1852083
1.231875
-0.0802083
0.391875
0.274375
1.035
-0.6283333
0.91270833
1.34979167
-2.8077083
-0.2452083
-2.1614583
1.720625
-1.1633333
0.51875
1.68604167
0.34583333
0.38625
-0.2902083
-0.768125
-2.3695833
0.61041667
-2.4085417
0.1675
1.36125
1.86729167
-0.7760417
0.65958333
0.64416667
0.28
1.91333333
-1.1177083
1.85708333
1.08166667
0.41729167
0.60083333
-0.539375
0.044375
0.24229167
-0.096875
-1.3741667
0.2875
-0.6775
0.77583333
0.49979167
-2.1016667
-0.7677083
-3.0504167
1.01583333
-0.5908333
2.25520833
2.00583333
0.22270833
2.226875
-0.1389583
2.04229167
1.06166667
0.14458333
-1.3289583
1.98020833
2.03791667
0.03270833
-0.9189583
0.46708333
-0.3310417
1.48125
1.81
-0.4222917
0.13375
-1.13875
0.93791667
0.12
0.54375
1.47625
-0.0122917
0.73083333
-0.3877083
0.36854167
-0.33625
-0.4802083
1.55125
-0.279375
0.83666667
-0.1502083
-0.3416667
-0.1827083
0.510625
0.21458333
0.115
-0.54
0.79458333
0.35458333
-1.2927083
1.31416667
2.32375
1.19166667
0.03541667
-0.1860417
0.91375
-0.4604167
0.36354167
-0.9977083
0.65729167
1.01270833
-0.615625
-0.11
-0.2122917
-0.6535417
-2.3989583
0.970625
-1.9027083
1.70458333
1.50604167
0.213125
1.13833333
0.96625
1.328125
0.06333333
-0.1235417
0.09770833
0.81395833
-0.0925
-0.2716667
-0.8835417
0.7725
-0.0322917
0.155625
1.29916667
-2.8220833
-0.6575
2.59083333
-0.5241667
-0.8216667
-1.97875
2.19333333
0.32770833
1.00666667
1.20354167
0.96791667
0.47083333
0.69791667
-1.118125
0.67458333
-1.4002083
0.03520833
-0.0045833
-1.8997917
-0.5289583
1.23666667
1.97895833
-0.7270833
0.3225
0.29291667
0.95854167
1.099375
0.23375
-0.646875
0.410625
0.44645833
0.13833333
-0.0416667
0.26770833
0.895625
0.52520833
-0.8122917
-1.1747917
1.373125
-0.551875
1.13229167
0.35625
0.05604167
-0.0620833
0.36041667
-0.87625
0.993125
-0.21375
0.15583333
0.578125
1.19166667
-0.720625
-0.628125
-2.6360417
1.44916667
1.460625
0.27416667
-1.02875
-0.926875
0.8025
0.06729167
0.81375
-0.5966667
0.54583333
0.85208333
0.001875
0.499375
-0.4029167
-0.318125
0.625625
-0.1602083
0.37604167
-0.63625
-0.11625
0.52416667
-0.575
-0.15875
-0.781875
-1.07125
-1.328125
1.781875
0.54020833
0.0525
0.80208333
0.44958333
-0.2854167
-0.1720833
0.50645833
0.504375
0.08
-0.944375
0.37
-0.9922917
1.656875
0.22458333
-1.0435417
-0.388125
-0.28625
-1.1322917
-1.5429167
2.06270833
1.213125
-0.4014583
0.74541667
0.375
-0.2791667
0.31833333
1.14229167
-0.3502083
-0.291875
0.77104167
-0.95
0.65791667
0.416875
-0.1379167
0.64666667
0.68520833
-0.0035417
-0.1510417
-0.1620833
-1.095625
-1.0170833
-0.6935417
0.893125
1.04041667
0.59625
0.49020833
-0.7122917
1.335625
-0.0408333
-0.1147917
0.291875
0.673125
-0.3029167
-0.634375
-0.415625
-0.1016667
-0.4241667
0.08666667
-1.0079167
0.926875
-0.5797917
-0.7489583
-1.7266667
-0.22875
1.22583333
1.2925
-0.1416667
0.5925
-1.5779167
-0.011875
-1.2720833
1.33375
-0.6147917
0.72
0.00916667
1.12083333
-0.365625
-0.4354167
0.178125
0.41604167
1.374375
0.31041667
0.34166667
0.25291667
0.54375
0.08708333
0.136875
0.624375
-0.3666667
-1.220625
1.17416667
-0.1395833
0.89875
0.06520833
0.81625
-0.1172917
0.850625
0.13166667
-0.3154167
-0.7345833
0.38875
0.58916667
-0.1970833
0.23833333
-0.6754167
-0.4702083
-0.5435417
0.16833333
0.15041667
0.033125
-2.2541667
0.4275
-2.3225
-1.4897917
